447.185,295.413,153.262,176.596
453.592,300.956,140.131,179.798
456.796,303.728,133.565,181.399
461.148,309.364,123.033,187.7
464.824,316.682,113.016,197.1
467.412,324.341,103.508,208.55
468.706,332.421,95.0041,222.775
469.353,336.46,90.752,229.887
469.177,342.98,86.376,242.694
468.338,350.74,83.688,259.597
466.169,359.62,83.844,278.548
465.085,364.06,83.922,288.024
462.292,371.53,88.961,303.512
457.646,380.515,96.9805,321.256
450.823,390.258,107.49,339.128
442.162,399.879,121.995,354.314
437.831,404.689,129.248,361.907
430.665,410.595,141.624,370.453
422.083,415.547,156.312,376.727
417.791,418.024,163.656,379.863
411.646,420.012,176.828,381.182
406.823,421.506,191.414,379.341
402.661,419.753,206.457,374.17
392.831,412.626,220.229,366.335
384.165,403.813,232.864,355.418
377.083,392.407,243.432,342.459
370.791,379.203,251.216,328.229
366.396,365.102,256.108,312.365
364.198,358.051,258.554,304.432
363.099,347.025,259.277,292.716
363.549,334.263,258.388,278.858
365.525,321.631,255.444,264.179
369.012,309.566,250.472,250.09
374.256,298.533,243.736,236.295
380.628,289.266,234.368,223.647
383.814,284.633,229.684,217.324
389.407,279.817,221.092,209.412
396.453,276.658,209.796,201.456
399.977,275.079,204.148,197.478
406.488,274.54,194.324,192.239
414.494,275.77,181.412,187.869
423.247,278.885,166.706,184.935
432.374,283.442,152.103,183.717
441.437,289.721,137.301,184.609
449.968,297.611,123.401,188.804
457.484,306.305,111.95,195.902
461.242,310.653,106.225,199.451
465.871,317.826,100.113,206.976
469.936,326.163,95.0563,217.988
471.968,330.332,92.5282,223.494
472.984,336.666,91.2641,234.747
472.742,344.333,93.632,249.623
470.871,352.416,98.566,266.562
466.685,360.458,107.533,283.281
460.593,367.479,119.517,297.89
452.546,372.74,134.258,309.195
443.273,375.87,149.879,316.598
433.637,376.185,166.44,320.049
423.818,374.342,183.47,318.774
414.909,370.421,199.985,313.887
406.705,363.961,214.492,305.944
400.102,355.48,227.746,295.472
396.801,351.24,234.373,290.236
393.151,343.37,241.687,279.868
390.575,332.685,248.093,266.934
389.038,320.343,252.297,252.717
388.269,314.171,254.398,245.608
389.134,304.586,254.949,234.304
391.317,294.043,252.725,221.652
395.159,284.021,248.112,208.826
400.079,275.261,241.056,196.663
406.29,268.63,231.028,185.582
413.145,264.065,219.014,176.291
416.572,261.783,213.007,171.645
422.286,260.641,202.754,166.823
429.643,261.071,189.877,162.411
433.322,261.285,183.438,160.206
439.161,263.143,171.969,158.603
446.08,266.571,157.485,159.051
453.04,272.036,143.492,162.026
459.77,279.268,130.996,168.513
465.385,287.384,120.498,178.506
469.693,296.942,113.499,191.753
471.596,306.971,110,207.127
472.298,317.485,109,224.813
471.649,326.743,110.75,243.907
468.825,335.371,116.125,262.953
464.412,342.686,125.312,280.477
458.206,349.343,135.906,295.488
450.603,354.421,148.203,307.494
441.802,358.211,161.602,316.747
432.401,360.105,176.301,321.124
422.7,360.303,191.65,322.312
413.1,358.151,207.325,320.156
404.8,354.326,222.413,315.078
396.4,348.413,235.456,307.289
388.95,341.206,246.228,297.144
383.475,332.853,254.864,285.822
379.487,323.677,259.932,273.411
377.494,313.838,261.966,260.456
377.247,303.919,260.983,247.228
379.123,294.96,256.492,234.614
382.812,287.23,249.246,223.057
388.156,281.115,240.123,213.028
390.828,278.057,235.561,208.014
396.414,275.279,226.781,202.507
403.707,274.139,214.64,197.754
412.353,275.07,201.32,194.877
420.927,278.035,187.41,194.438
429.713,283.017,174.455,196.969
434.107,285.509,167.978,198.235
440.303,290.754,158.989,202.617
447.152,298.377,149.744,209.809
453.326,306.939,142.372,219.654
458.413,316.719,136.936,231.827
461.956,326.36,134.468,245.164
463.478,335.93,134.984,260.082
464.239,340.715,135.242,267.541
463.87,347.107,139.121,278.77
461.685,354.804,146.311,292.385
460.592,358.652,149.905,299.193
457.046,363.826,157.703,309.846
451.523,368.663,168.851,321.173
443.762,372.581,181.926,330.337
435.631,374.541,195.463,336.168
426.815,374.52,209.481,338.084
422.408,374.51,216.491,339.042
415.954,372.505,226.495,336.771
408.477,368.753,236.998,331.885
401.238,363.126,246.749,323.693
394.619,356.063,255.374,313.596
388.81,347.282,262.437,302.048
385.905,342.891,265.969,296.274
382.952,335.195,268.984,286.637
380.726,325.348,270.992,275.319
379.863,314.424,271.246,263.159
380.932,303.712,269.373,251.33
383.216,293.856,264.937,239.915
384.358,288.928,262.718,234.207
387.679,282.964,257.859,227.354
392.339,277.982,250.18,220.177
398.17,274.491,240.84,214.338
405.085,273.245,230.17,210.169
412.792,274.373,218.085,208.085
416.646,274.936,212.042,207.042
422.573,277.718,203.271,207.771
429.537,283.359,193.136,211.136
436.518,292.18,183.068,216.818
443.259,303.34,174.534,225.159
448.63,314.92,167.267,235.579
452.565,326.71,162.883,247.54
454.532,337.855,161.942,260.77
454.516,347.677,163.971,274.885
454.508,352.589,164.985,281.942
452.004,358.044,169.743,292.221
448.252,362.522,177.121,302.611
442.876,365.261,187.061,311.305
440.188,366.631,192.03,315.653
435.094,367.565,200.765,319.326
428.547,366.783,211.383,320.913
421.523,364.641,221.941,319.957
414.762,360.321,232.221,316.228
408.381,354.41,241.61,309.614
402.19,346.955,249.555,301.307
397.095,338.228,255.778,291.404
392.548,328.614,260.139,280.702
390.274,323.807,262.319,275.351
388.137,316.403,263.16,266.675
386.068,307.702,262.83,256.088
385.034,298.601,261.165,244.544
385.017,290.05,257.582,233.272
385.509,282.025,252.541,222.136
385.754,278.013,250.021,216.568
386.877,273.006,245.51,209.284
387.439,270.503,243.255,205.642
388.719,267.252,238.878,200.321
390.11,264.376,233.939,196.16
391.305,262.438,230.469,194.58
392.652,262.219,228.985,196.54
393.826,263.609,229.742,201.52
394.413,264.305,230.121,204.01
395.207,267.152,231.311,210.255
396.103,272.076,232.905,219.128
396.552,274.538,233.703,223.564
398.276,279.769,234.351,231.282
400.888,286.885,234.176,240.141
404.694,294.692,232.088,248.82
409.847,303.346,229.044,257.16
416.423,311.923,224.022,265.08
424.212,319.712,216.511,271.54
432.856,326.356,207.505,275.77
441.928,331.678,197.003,278.135
451.214,335.089,185.751,278.568
459.857,336.544,174.876,276.284
467.428,335.272,164.188,271.142
473.714,332.386,154.844,263.571
478.607,327.693,146.922,253.535
481.554,321.347,141.211,242.018
482.277,313.673,138.105,230.259
482.638,309.837,136.553,224.379
481.319,303.168,136.776,215.69
478.16,295.334,139.388,206.095
473.83,286.667,144.194,197.547
471.665,282.334,146.597,193.274
467.082,276.167,152.549,187.887
460.541,269.333,160.774,183.193
453.021,262.667,170.137,180.347
444.51,257.083,180.569,179.173
435.505,252.542,192.034,180.087
431.003,250.271,197.767,180.543
424.001,248.885,206.384,183.272
416.001,248.943,216.442,188.636
412,248.971,221.471,191.318
405.75,250.986,229.235,197.909
399.125,255.243,237.618,207.704
393.313,261.621,245.559,219.852
388.406,270.311,251.529,233.926
385.203,281.155,255.765,248.963
383.352,293.828,257.632,264.732
383.926,307.914,256.816,280.116
386.463,322.457,253.408,295.058
391.481,336.728,247.954,308.279
393.991,343.864,245.227,314.889
398.245,352.432,237.864,322.695
405.123,361.216,227.682,329.347
413.061,367.858,215.591,334.174
421.531,372.179,202.295,335.837
425.765,374.34,195.648,336.668
432.133,375.17,185.574,335.084
439.316,373.335,174.287,330.542
442.908,372.417,168.643,328.271
447.454,369.459,161.072,321.136
451.227,363.979,153.786,310.568
453.114,361.24,150.143,305.284
454.807,355.37,147.071,295.642
455.403,347.435,145.286,283.321
454.702,338.217,145.893,269.66
452.351,328.359,148.196,256.58
448.675,318.429,152.848,244.54
443.838,308.715,159.174,235.02
438.169,299.857,167.087,227.51
431.834,291.679,176.294,222.505
425.167,285.339,186.397,220.253
421.834,282.17,191.448,219.126
416.417,279.085,199.224,220.063
409.958,277.292,208.362,223.782
403.729,278.146,217.681,229.891
398.115,281.323,226.091,238.195
392.807,287.162,233.045,248.348
388.904,295.831,239.023,259.674
386.952,306.665,242.761,271.587
386.476,318.583,244.631,283.793
387.738,331.041,244.065,295.897
388.369,337.271,243.783,301.948
391.185,346.385,241.141,310.224
395.342,355.943,235.821,319.112
401.171,363.971,228.66,326.306
404.086,367.986,225.08,329.903
410.293,372.243,217.04,333.702
418.146,375.121,206.27,336.351
426.573,375.811,194.385,336.175
435.787,375.405,181.943,333.338
440.393,375.203,175.721,331.919
446.697,372.601,166.611,326.459
452.598,368.301,157.805,318.48
457.549,362.15,148.653,307.49
460.775,354.575,142.076,294.745
462.887,346.038,138.038,280.372
462.944,336.519,136.019,265.686
460.972,326.759,137.01,251.593
457.736,316.63,140.505,238.547
452.368,306.815,146.502,227.273
446.184,297.657,153.751,218.887
438.592,289.329,162.876,213.193
430.546,282.914,173.188,210.347
422.023,277.707,184.344,210.923
413.012,274.604,196.172,214.712
404.756,274.302,207.586,220.856
396.878,276.651,218.043,229.178
389.939,281.825,226.521,239.339
386.469,284.413,230.761,244.419
382.985,291.206,235.38,253.71
380.492,300.353,239.19,265.355
379.496,311.677,241.345,278.427
379.998,323.838,240.673,291.714
380.249,329.919,240.336,298.357
382.375,338.96,237.418,307.428
386.437,348.98,231.709,316.714
392.469,358.49,222.855,324.607
399.734,366.245,211.677,331.304
408.367,371.872,198.339,334.652
418.684,374.936,183.669,335.326
429.092,374.718,168.835,332.413
439.296,372.109,154.417,325.956
448.398,367.555,141.959,316.978
452.949,365.277,135.729,312.489
457.724,359.889,128.615,302.745
461.362,352.444,122.307,289.622
463.681,344.472,117.904,275.561
464.341,334.986,116.202,260.281
463.17,324.743,116.851,245.64
460.335,314.122,119.925,232.57
455.918,304.061,125.713,221.535
449.959,294.53,133.606,212.768
442.979,285.765,143.303,206.634
435.49,278.383,154.652,203.067
427.745,272.941,167.076,202.783
419.372,269.471,179.538,205.642
415.186,267.735,185.769,207.071
409.343,267.618,194.634,211.785
403.172,270.309,204.067,218.643
400.086,271.654,208.784,222.071
396.043,276.327,214.892,229.786
392.521,284.164,220.696,239.893
390.261,295.082,225.848,252.196
389.38,308.041,229.424,266.098
388.94,314.52,231.212,273.049
389.72,325.51,231.606,284.275
392.36,338.505,229.553,296.887
395.68,351.503,225.276,309.944
400.34,363.501,218.638,321.972
402.67,369.501,215.319,327.986
406.835,376.75,207.41,335.243
412.668,383.125,196.955,341.121
418.834,387.563,183.977,344.311
425.667,389.281,169.739,343.655
432.583,388.641,155.619,338.828
439.042,385.32,141.31,330.164
442.271,383.66,134.155,325.832
446.885,378.58,126.577,316.666
450.943,371.54,121.539,303.583
452.971,368.02,119.019,297.042
455.486,360.76,112.01,285.271
456.993,351.88,109.255,270.885
457.496,341.94,107.377,255.693
456.498,331.22,108.689,241.096
454.249,320.36,112.594,228.298
451.125,309.68,119.047,217.899
449.562,304.34,122.274,212.7
446.031,297.42,129.387,207.1
441.266,290.46,139.693,203.3
435.383,283.98,151.847,200.9
428.941,279.24,164.923,201.2
422.471,276.37,178.962,204.1
415.735,276.185,192.731,209.8
409.368,278.592,205.615,217.9
406.184,279.796,212.058,221.95
401.842,284.398,221.029,229.725
397.671,291.699,229.264,241.113
395.085,301.85,236.132,253.806
394.293,313.175,240.566,267.903
395.396,326.087,242.283,281.952
398.448,340.294,240.642,295.476
402.724,354.647,236.071,308.238
404.862,361.823,233.785,314.619
409.431,372.162,227.393,322.309
415.466,382.331,217.196,329.655
418.483,387.415,212.098,333.327
423.991,393.208,201.549,336.664
430.746,396.604,187.775,338.332
439.123,397.552,173.387,337.166
447.561,395.526,157.944,331.333
455.031,391.013,142.222,321.916
461.765,384.257,129.361,308.958
465.133,380.878,122.93,302.479
468.816,373.689,114.215,289.74
471.658,364.345,107.608,273.62
472.829,353.672,103.804,256.56
472.915,342.586,103.152,239.78
470.957,331.043,105.576,224.39
467.979,319.772,111.538,211.195
466.489,314.136,114.519,204.597
462.745,306.068,121.759,197.299
457.622,298.284,132.13,191.899
451.311,291.142,144.815,188.95
444.156,285.071,159.907,188.975
436.578,281.285,175.704,192.487
428.789,280.393,191.352,199.244
420.644,282.196,207.176,209.122
412.572,286.848,221.338,221.311
405.286,294.424,233.669,235.405
399.393,304.712,242.834,250.703
396.447,309.856,247.417,258.351
393.473,319.178,251.209,270.426
391.487,331.839,253.354,283.963
390.993,346.169,252.677,298.731
392.497,360.585,248.839,312.366
396.248,373.542,241.419,323.933
402.624,385.521,230.21,332.966
409.062,394.511,216.355,339.233
412.281,399.005,209.427,342.367
419.641,404.503,197.714,343.183
426.57,407.251,182.857,341.342
436.035,408.376,166.178,335.421
445.768,407.438,151.089,325.96
450.634,406.969,143.545,321.23
456.567,402.734,135.022,310.615
462.033,395.867,125.761,296.558
466.267,386.684,120.631,280.529
468.633,375.842,117.065,263.514
469.567,364.171,116.533,247.507
469.283,351.835,118.766,233.004
469.142,345.668,119.883,225.752
467.571,336.334,124.192,216.626
464.785,325.917,131.596,208.063
460.893,315.208,141.048,201.031
455.946,305.354,151.774,196.266
450.473,297.177,164.387,194.383
443.737,290.839,177.443,195.691
436.618,286.669,191.222,199.596
429.059,285.085,204.861,206.298
425.28,284.292,211.68,209.649
419.39,285.646,221.09,217.324
413.195,289.823,231.045,228.162
407.097,296.662,240.023,240.581
402.049,306.081,247.011,254.291
398.274,317.04,251.756,268.645
396.137,330.02,254.378,282.823
395.069,343.51,254.189,297.161
395.284,357.755,251.094,310.831
397.142,372.378,245.047,323.165
401.821,387.439,235.774,334.083
404.161,394.969,231.137,339.541
405.33,398.735,221.318,345.521
405.915,400.617,207.909,350.26
406.208,401.559,193.705,353.63
406.354,402.029,186.602,355.315
406.427,402.265,175.551,353.658
406.463,402.382,162.276,349.829
406.482,402.441,149.388,342.414
406.491,402.471,142.944,338.707
429.745,404.985,133.472,329.354
444.873,400.993,127.486,316.177
455.936,393.996,119.243,300.588
464.468,383.998,114.621,283.294
469.984,372.249,113.061,266.147
473.242,360.125,114.53,250.324
474.621,347.562,119.015,236.662
473.811,335.531,126.508,226.081
470.905,323.766,135.754,218.54
466.703,313.383,147.127,214.02
460.851,304.191,159.313,212.01
454.676,296.846,171.907,211.755
451.588,293.173,178.203,211.628
446.294,289.586,188.102,213.314
439.647,287.293,199.051,217.157
432.573,286.897,210.525,223.078
429.037,286.698,216.263,226.039
424.018,289.099,223.881,232.27
418.259,294.3,231.191,241.635
413.38,302.65,237.095,252.817
410.94,306.825,240.048,258.409
408.22,315.662,242.524,267.704
406.86,327.331,243.262,278.852
407.18,340.166,240.881,289.426
409.34,353.333,235.69,299.213
413.42,365.416,227.345,307.357
419.46,375.708,216.923,313.178
426.73,382.854,204.711,316.839
434.865,386.927,192.356,317.92
443.432,388.964,179.178,315.96
451.966,387.982,167.589,310.98
459.233,384.491,156.794,303.24
466.367,379.245,148.397,293.12
471.683,372.623,141.699,281.06
474.342,369.311,138.349,275.03
476.421,362.906,135.425,264.765
477.71,354.703,133.962,252.633
477.855,345.601,134.481,239.566
476.428,335.801,136.741,226.533
475.714,330.9,137.87,220.017
473.107,323.2,141.435,211.508
469.303,314.85,147.218,203.504
467.402,310.675,150.109,199.502
462.951,303.838,156.304,194.251
456.975,297.419,165.402,189.876
453.988,294.209,169.951,187.688
448.744,289.605,177.726,186.094
442.372,285.302,187.863,185.797
435.186,282.401,199.431,187.648
428.093,280.701,211.216,191.574
424.547,279.85,217.108,193.537
419.523,280.175,225.554,198.269
414.012,282.088,234.777,204.884
409.256,286.044,243.638,213.192
405.628,291.522,251.569,222.846
403.314,298.761,257.785,233.673
402.907,307.88,262.392,245.087
403.953,317.44,264.946,256.543
404.477,322.22,266.223,262.272
406.738,330.36,265.612,270.636
410.369,339.43,262.306,280.068
412.185,343.965,260.653,284.784
415.842,351.483,256.076,291.642
421.421,360.241,248.788,298.571
427.211,367.621,238.894,304.035
434.105,374.06,226.947,307.268
437.553,377.28,220.974,308.884
443.026,379.89,211.237,308.942
450.013,381.195,199.618,306.471
457.507,380.598,187.809,301.485
464.503,377.299,176.905,293.743
470.502,372.649,166.452,283.621
475.501,366.325,158.726,271.311
479.25,358.912,152.613,258.155
481.875,350.956,148.807,244.328
482.938,342.478,146.903,230.664
483.219,333.989,147.202,217.082
483.359,329.745,147.351,210.291
482.93,322.872,149.175,201.395
480.715,315.436,152.838,192.448
477.357,307.718,158.419,184.224
475.679,303.859,161.209,180.112
472.339,298.18,167.105,175.306
467.42,292.34,175.052,171.653
461.46,286.92,184.526,169.826
454.98,282.46,195.013,170.163
447.99,279.73,206.507,173.082
444.495,278.365,212.253,174.541
438.747,278.182,221.127,179.02
432.374,279.591,231.563,186.01
429.187,280.296,236.782,189.505
424.093,282.898,244.391,197.003
418.797,287.449,252.695,206.001
413.648,293.724,260.598,217.001
409.574,301.862,267.549,228.75
406.537,311.431,272.774,241.875
404.769,321.716,276.137,255.438
403.884,326.858,277.819,262.219
404.192,335.929,277.909,272.109
405.846,346.214,275.955,282.555
409.423,356.857,271.727,292.277
411.212,362.179,269.614,297.139
415.356,369.339,263.807,302.569
421.178,376.42,255.153,306.785
427.839,381.71,244.327,308.392
431.169,384.355,238.913,309.196
437.335,386.927,228.457,308.598
444.667,389.214,215.978,305.799
452.334,389.607,202.739,301.4
459.667,389.053,189.62,294.7
466.583,386.527,177.81,286.1
472.292,382.513,167.655,275.05
475.146,380.507,162.577,269.525
478.323,375.753,157.039,259.512
481.161,368.627,152.769,247.256
482.331,360.313,149.885,233.878
482.415,351.407,149.192,220.689
481.208,342.953,150.346,209.345
479.604,335.477,152.423,200.422
477.052,328.988,155.962,194.711
475.776,325.744,157.731,191.856
472.888,322.372,161.115,190.178
470.194,319.686,165.308,190.589
467.597,319.093,169.654,193.044
465.298,321.047,173.327,197.772
464.149,325.023,176.913,205.386
463.575,327.012,178.707,209.193
463.037,332.506,181.353,217.097
462.269,340.003,183.177,228.298
461.884,349.251,184.838,241.149
461.692,353.876,185.669,247.575
460.846,361.188,185.835,258.287
460.173,368.594,185.917,270.144
458.587,375.547,186.209,281.572
457.793,379.023,186.354,287.286
456.147,382.262,186.677,293.393
454.073,383.631,187.839,296.446
452.037,382.565,189.419,294.723
449.518,377.783,192.21,288.362
448.259,375.391,193.605,285.181
447.13,369.196,196.302,276.34
445.815,359.348,199.901,263.42
444.407,347.674,203.701,248.46
442.954,334.087,207.6,232.73
440.977,320.293,210.8,217.615
439.988,313.397,212.4,210.058
438.494,304.198,213.95,200.279
437.247,295.099,215.975,191.139
436.624,290.55,216.988,186.57
435.562,285.525,218.244,182.535
435.031,282.512,219.622,181.017
435.015,282.756,220.811,183.509
435.258,286.878,222.405,190.754
436.129,294.939,224.203,201.877
436.814,306.97,225.351,216.439
437.157,312.985,225.926,223.719
437.579,324.242,226.213,237.61
437.039,338.871,225.856,254.305
435.52,354.936,224.178,271.402
434.01,369.718,222.589,285.201
433.255,377.109,221.795,292.101
432.127,385.054,220.897,297.8
430.564,388.527,220.199,298.4
429.782,390.264,219.849,298.7
429.141,387.632,219.925,293.1
429.07,380.316,220.962,282.8
429.035,376.658,221.481,277.65
428.768,367.079,222.491,265.825
429.384,354.289,223.745,250.413
429.692,347.895,224.373,242.706
430.346,336.447,225.186,229.853
431.173,322.474,225.593,215.427
431.836,308.737,225.297,201.713
433.168,296.618,225.148,191.357
434.334,287.559,224.824,184.678
435.667,282.78,224.162,182.589
437.584,282.89,223.581,185.295
440.042,287.695,222.791,193.147
442.271,297.347,221.895,205.074
444.635,311.174,220.698,220.787
446.068,328.087,218.599,238.643
447.284,346.543,216.549,257.072
447.892,355.772,215.525,266.286
447.196,368.386,213.762,277.893
446.348,379.193,212.381,287.196
445.424,385.096,211.941,290.848
443.712,384.298,213.22,287.674
442.606,377.399,215.11,278.337
442.053,373.95,216.055,273.669
441.776,364.475,217.778,261.834
440.638,350.487,220.139,246.417
440.069,343.494,221.319,238.709
439.285,332.247,222.16,226.104
438.392,318.623,222.58,212.302
438.446,305.562,221.29,199.651
439.223,294.781,219.395,190.076
441.112,287.14,216.697,184.538
444.306,284.32,213.599,184.019
448.903,286.66,210.299,188.509
451.201,287.83,208.65,190.755
455.851,294.665,206.325,199.627
460.925,306.583,204.662,213.814
465.713,322.291,202.581,233.157
468.106,330.146,201.541,242.828
470.803,343.573,201.02,260.914
471.902,359.786,201.51,281.207
470.451,374.393,203.755,299.354
467.725,383.197,207.878,309.927
463.613,385.098,212.939,311.963
461.556,386.049,215.469,312.982
458.028,380.025,220.485,305.491
453.764,369.012,226.492,292.245
449.632,355.256,231.746,275.123
446.066,340.378,235.873,256.311
443.283,324.939,238.437,237.406
441.642,310.22,239.718,219.703
441.071,297.36,239.109,204.101
441.285,287.43,237.055,191.551
442.643,281.215,234.027,182.775
