324.516,383
324.758,383
324.629,383.25
324.564,383.375
324.282,383.438
324.391,383.719
324.446,383.859
324.473,383.93
324.486,383.965
324.743,383.982
324.872,383.991
324.936,384.246
325.218,384.623
325.859,385.311
326.929,386.406
328.215,387.453
329.607,388.476
331.304,389.738
333.152,390.619
335.576,391.56
337.788,392.53
340.394,393.265
342.697,393.882
345.099,394.191
347.299,394.096
349.4,394.048
351.2,393.524
352.85,393.012
354.175,392.006
354.837,391.003
355.169,389.751
355.334,388.376
354.917,387.188
355.209,386.094
355.354,385.547
355.927,385.273
356.464,385.137
357.482,385.068
358.741,385.284
360.37,385.392
362.185,385.196
364.093,384.848
366.046,383.924
368.023,382.962
370.262,381.731
372.381,380.366
374.69,378.933
376.595,376.966
378.548,374.733
380.274,372.617
381.887,370.308
383.443,367.654
384.722,365.077
385.861,362.539
387.18,359.519
388.34,356.51
389.42,353.255
390.46,350.127
391.48,346.814
392.74,343.157
393.37,339.328
394.185,335.164
394.092,330.832
393.546,326.416
392.273,322.208
390.637,318.104
388.568,314.552
386.034,311.026
383.017,308.013
380.009,305.257
376.504,302.878
373.002,300.689
369.501,298.345
366.001,296.422
361.75,294.461
357.625,292.731
353.563,291.115
349.031,289.558
344.266,288.279
339.883,287.139
335.191,286.32
330.596,285.91
326.298,285.955
322.399,286.477
318.449,287.239
314.725,288.369
311.362,289.935
307.931,291.967
304.466,293.984
300.733,295.992
297.116,297.996
293.808,300.248
289.904,302.874
286.452,305.687
283.726,308.844
281.363,312.172
279.432,315.836
276.716,319.668
273.358,325.584
271.179,330.542
269.839,335.021
269.17,339.01
267.835,346.505
267.917,350.503
267.959,353.501
268.229,356.501
269.615,359.25
270.807,366.375
272.904,371.188
275.702,375.344
278.101,379.172
280.55,382.086
283.025,384.293
287.513,383.396
291.506,382.948
296.003,383.224
299.752,383.362
301.626,383.431
306.313,383.966
310.156,384.233
313.828,384.866
317.414,385.183
320.457,385.342
323.979,385.921
327.239,386.46
330.62,386.73
334.06,386.615
337.78,386.558
341.64,386.279
345.07,385.889
348.785,385.695
352.892,385.347
356.696,384.924
360.598,384.212
364.549,383.606
368.275,382.553
371.887,381.026
375.444,379.263
378.722,377.632
380.361,376.816
383.68,374.158
386.09,371.329
388.295,368.664
389.398,367.332
390.949,362.916
391.724,358.708
391.862,354.604
391.181,350.552
390.841,348.526
389.17,343.013
386.835,338.007
384.168,333.503
382.834,331.252
378.667,326.126
376.583,323.563
373.542,320.281
367.771,315.891
362.885,311.945
358.443,308.973
353.971,306.736
349.486,304.368
347.243,303.184
342.121,301.842
337.561,300.921
333.53,300.461
330.015,300.23
326.758,300.615
325.129,300.808
321.314,302.404
317.407,304.202
315.454,305.101
311.477,307.55
307.488,309.775
303.494,311.888
301.497,312.944
294.999,315.222
290.499,317.611
288.25,318.805
283.375,321.153
279.437,323.576
274.719,325.538
270.859,327.769
268.18,330.385
266.84,331.692
264.92,334.846
261.96,342.923
260.48,346.962
256.24,351.481
253.37,352.74
251.435,354.62
250.217,357.56
249.609,360.78
249.554,364.39
249.527,366.195
251.264,374.348
252.132,378.424
255.566,385.212
258.533,389.856
260.016,392.178
262.758,391.839
266.879,396.169
270.44,399.585
274.22,401.292
277.61,400.146
283.555,399.573
288.527,399.787
292.514,400.643
296.007,400.822
297.753,400.911
302.377,401.455
306.688,401.978
308.844,402.239
311.172,402.869
315.336,403.685
318.918,404.342
320.709,404.671
324.604,405.336
327.802,405.918
329.401,406.209
333.201,406.604
336.6,406.802
338.3,406.901
341.9,406.951
345.2,406.725
346.85,406.613
350.675,406.306
353.838,405.903
355.419,405.702
357.959,405.101
361.98,404.3
365.24,403.9
366.87,403.7
370.435,403.85
372.217,403.925
374.359,401.213
378.179,399.106
381.34,397.803
382.92,397.152
386.21,396.076
389.105,394.538
390.552,393.769
393.526,391.634
396.013,389.317
397.257,388.159
398.628,384.329
399.314,382.415
399.907,379.957
400.204,377.229
400.352,374.364
400.176,370.932
399.588,367.466
399.044,363.983
398.022,360.492
396.511,356.996
394.755,353.248
392.628,349.624
390.564,346.312
386.282,340.906
384.141,338.203
379.82,334.102
375.91,330.801
373.955,329.15
371.228,327.575
366.364,325.038
363.932,323.769
361.216,322.634
357.858,321.817
354.429,320.659
350.964,319.579
347.232,318.79
343.616,318.145
340.058,317.822
336.529,317.661
332.765,317.831
329.382,318.165
326.191,318.583
322.846,319.291
319.923,320.396
316.961,321.948
314.231,323.724
311.615,326.112
308.558,328.306
305.529,331.153
301.764,334.076
299.382,336.788
297.441,339.894
295.971,342.947
294.485,346.224
293.743,349.862
293.371,355.431
293.186,358.215
293.343,361.358
294.421,366.429
294.961,368.964
294.23,371.732
297.115,375.616
298.558,377.558
300.279,379.779
303.639,382.64
305.32,384.07
307.66,386.285
312.33,390.392
314.665,392.446
320.082,395.723
322.791,397.362
326.146,398.931
330.323,400.715
334.661,402.358
339.081,403.929
343.79,404.964
348.645,405.732
353.323,406.116
358.411,406.558
363.456,406.779
368.478,406.89
375.489,406.695
378.994,406.597
383.497,403.799
387.999,401.399
392.249,399.45
396.625,397.725
402.562,395.362
405.531,394.181
408.516,392.841
411.758,391.17
414.879,389.335
417.439,387.418
420.47,383.959
421.985,382.229
423.492,378.115
424.246,376.057
424.373,373.529
424.437,370.264
423.718,366.132
422.609,362.066
421.055,357.533
418.777,353.017
415.889,348.258
412.444,343.629
408.722,339.065
404.611,334.782
400.056,330.641
395.028,326.571
390.014,323.035
384.757,320.018
379.378,317.009
373.939,314.754
368.47,312.877
362.985,311.189
357.492,309.594
349.746,308.797
345.873,308.399
341.437,308.199
336.968,308.85
332.484,310.175
328.492,311.837
324.496,313.419
320.248,315.459
313.874,319.48
310.687,321.49
306.844,323.995
300.172,328.247
296.836,330.374
293.668,333.187
291.334,336.093
288.167,339.047
285.833,342.023
283.417,345.012
281.958,347.756
280.229,350.378
278.365,353.189
273.932,357.344
271.716,359.422
270.108,364.961
268.804,368.481
268.402,371.24
268.701,373.87
270.851,376.185
272.675,379.343
275.088,384.421
276.544,386.961
280.772,388.23
284.886,389.615
288.693,391.308
292.596,392.904
296.798,394.452
300.899,395.726
305.2,396.863
309.85,397.681
314.425,398.591
318.712,399.795
323.356,401.148
327.928,401.824
332.714,402.412
337.357,403.206
341.929,403.853
346.464,403.926
350.982,403.713
355.491,403.607
359.496,403.303
363.498,402.902
367.249,402.451
371.124,401.975
374.812,398.238
378.406,395.119
381.953,392.809
385.227,390.655
388.363,388.327
390.932,385.664
392.966,383.082
394.733,380.291
395.866,377.395
396.433,374.448
396.467,371.474
395.983,367.987
394.992,364.243
393.746,360.872
392.123,357.436
390.061,353.968
388.031,350.734
385.515,347.617
382.758,344.308
379.879,341.154
376.689,338.077
373.095,335.039
369.797,332.269
365.649,329.635
361.824,327.067
357.412,324.784
352.956,323.142
348.478,322.071
343.989,321.035
339.495,320.768
334.747,320.884
329.874,321.192
325.187,322.096
320.343,323.298
315.672,325.149
311.086,327.324
306.543,330.162
301.771,333.081
296.886,336.041
292.193,339.77
287.096,343.885
282.548,348.193
278.274,352.596
274.137,356.798
270.569,361.149
267.784,365.575
266.142,369.787
264.821,373.394
263.911,376.697
263.705,379.848
263.603,382.924
263.801,385.962
264.651,388.731
266.325,391.366
268.413,393.933
271.206,396.216
274.353,398.358
278.177,400.429
282.588,402.215
287.044,403.857
292.022,405.429
296.511,406.464
301.506,407.732
306.503,408.616
311.251,408.808
315.876,408.904
320.688,408.952
325.844,408.726
331.172,408.363
336.586,407.432
341.793,406.466
346.646,405.733
351.823,404.616
356.912,403.308
361.706,402.904
366.103,402.702
370.301,399.351
374.151,396.426
378.075,393.963
381.788,391.981
385.394,389.991
389.197,387.745
392.848,385.873
396.174,384.186
399.087,382.093
401.294,380.047
403.147,377.773
404.073,374.887
404.537,371.443
404.268,367.722
403.634,363.861
402.317,359.68
400.409,355.34
397.954,350.67
395.227,346.085
389.364,339.543
384.182,334.271
378.841,330.136
373.67,326.818
368.085,323.909
362.793,321.704
357.646,320.102
352.073,318.801
347.037,318.151
342.268,318.325
337.884,319.163
333.192,321.081
329.096,323.541
325.298,326.27
321.649,329.635
317.575,333.068
314.037,336.784
310.019,340.892
306.509,344.946
303.005,348.973
299.752,352.986
296.626,357.243
294.063,360.872
291.782,364.686
290.141,368.593
288.82,372.296
287.91,375.898
286.705,379.199
284.853,382.35
282.926,384.925
280.463,387.462
277.732,389.731
275.116,391.866
272.308,393.933
269.654,395.966
267.327,398.483
265.913,400.742
265.707,402.871
266.853,404.935
268.677,407.218
271.588,409.359
275.044,411.929
279.272,414.215
282.886,416.107
285.943,417.804
287.971,419.152
289.486,419.826
290.243,420.163
290.871,420.831
291.436,421.166
292.718,421.833
294.609,423.166
297.304,424.333
300.652,425.667
304.826,427.083
309.163,428.042
313.832,429.021
319.166,429.51
324.583,429.755
329.791,429.628
335.396,429.064
340.948,428.032
346.474,426.766
352.237,424.633
357.618,422.316
362.809,419.658
367.405,416.579
371.952,412.79
377.976,406.395
382.488,401.447
385.994,396.974
388.747,392.487
391.124,388.243
392.812,384.372
393.656,380.436
394.078,376.468
394.039,372.484
393.519,368.242
392.51,363.871
391.255,359.935
389.377,355.968
387.189,351.984
384.594,348.242
381.797,344.371
378.649,340.435
374.824,336.968
370.912,333.734
366.706,330.617
362.353,328.058
357.927,326.029
353.463,324.015
348.232,322.757
342.866,321.879
337.433,321.439
331.716,321.72
326.108,322.11
320.554,323.055
315.277,324.527
310.389,326.764
305.944,329.632
302.222,333.066
298.861,336.783
296.181,340.891
293.84,345.196
292.42,350.348
291.46,355.424
290.98,360.712
291.74,365.856
292.87,371.178
294.685,376.589
297.342,381.794
300.421,386.897
303.461,391.699
307.23,396.599
311.115,400.55
315.058,403.775
318.779,406.887
323.139,408.944
327.82,409.972
332.66,410.486
337.83,409.993
342.415,408.746
346.957,407.123
351.479,404.812
355.739,401.906
359.62,398.703
363.31,395.101
366.905,391.551
369.952,387.775
372.226,383.888
374.613,380.194
376.557,376.597
378.028,372.798
379.264,369.149
380.132,365.575
380.566,362.037
380.533,358.769
380.017,355.884
379.258,352.942
378.379,349.971
376.94,346.736
375.22,344.118
372.86,341.559
370.18,339.029
367.09,336.765
363.295,334.632
359.147,332.816
354.574,331.158
350.037,329.829
345.018,328.665
339.759,328.332
334.13,327.916
328.815,327.958
323.407,328.729
317.454,329.365
311.477,330.932
305.738,332.716
300.119,334.858
294.56,337.429
289.53,340.465
284.515,343.982
280.007,347.491
275.754,351.746
271.877,355.623
268.438,359.811
265.719,364.156
264.11,368.828
263.055,372.914
262.527,376.957
262.764,380.728
263.382,384.364
264.691,387.932
266.595,391.466
269.298,394.983
272.399,397.742
275.949,400.621
280.225,403.56
285.112,406.53
290.556,408.765
296.528,410.633
302.764,412.316
309.132,413.158
316.066,414.079
322.783,414.54
329.642,414.27
336.571,413.385
342.785,411.692
348.143,409.346
353.321,406.423
357.911,402.962
362.205,398.731
366.103,393.865
369.301,388.683
372.151,383.341
374.325,377.921
375.663,372.21
376.331,366.605
376.416,361.303
375.958,356.401
374.729,351.451
372.614,347.225
370.057,343.113
366.779,339.306
363.139,336.153
359.32,333.077
354.66,330.288
349.83,327.894
344.665,325.947
339.332,324.724
333.666,323.612
327.833,322.806
322.167,322.153
316.333,322.326
310.667,323.413
305.083,325.207
299.792,327.353
294.646,330.427
289.573,333.713
285.286,337.857
281.143,342.428
277.572,347.464
274.536,353.232
272.268,359.116
270.634,365.308
269.567,371.404
269.283,377.452
269.642,382.976
271.321,387.988
273.41,392.744
276.455,397.372
280.228,401.686
284.614,405.843
289.557,409.172
294.778,412.086
300.639,414.793
306.57,416.646
312.785,417.573
319.142,417.787
325.071,417.143
331.036,415.322
336.768,412.411
341.634,408.705
346.067,404.103
350.283,399.051
354.392,393.776
357.696,388.638
360.098,383.319
362.299,377.909
363.899,372.455
364.7,367.477
365.1,362.489
365.05,357.744
364.275,352.872
363.387,348.436
361.944,344.218
359.972,340.359
357.486,336.68
354.743,333.34
351.121,330.42
347.311,327.71
342.905,325.605
338.453,323.552
333.226,322.026
327.363,320.763
321.432,319.882
315.216,319.191
309.108,319.095
303.054,319.548
296.777,320.524
291.388,322.512
286.194,325.006
281.597,328.003
277.299,331.501
273.649,336.001
270.575,340.75
268.037,345.625
266.019,351.063
264.759,356.531
264.13,362.266
264.315,368.383
265.157,374.441
266.829,380.221
269.164,386.11
272.332,391.055
275.916,395.778
280.208,400.139
284.854,403.819
289.927,406.66
295.464,409.08
301.482,410.79
307.741,412.145
313.87,412.572
319.935,412.286
326.218,411.393
332.609,409.947
338.804,407.973
344.652,405.737
350.576,403.118
356.288,400.059
361.394,396.28
366.197,392.39
370.599,388.195
374.049,383.847
376.525,379.174
378.512,374.587
380.006,369.793
380.503,365.147
380.502,360.323
380.001,355.912
378.75,351.206
377.125,346.603
374.813,342.551
371.906,338.526
368.703,334.513
364.852,331.256
360.426,328.128
355.713,325.064
350.606,322.282
345.553,320.141
339.777,318.32
333.888,317.16
327.444,316.58
320.972,316.79
314.986,317.895
308.993,319.698
303.247,322.349
297.123,325.424
291.312,329.212
285.656,333.356
280.328,338.178
275.414,343.589
269.207,353.044
264.853,361.522
262.427,369.511
261.213,377.506
261.857,385.253
263.678,392.126
266.089,398.563
270.045,404.782
274.772,410.391
283.886,416.195
291.943,419.348
298.972,420.924
305.986,421.212
312.493,420.106
318.996,418.053
325.248,415.276
331.624,411.638
337.562,407.319
342.781,402.66
347.641,396.83
352.07,391.165
356.035,385.582
359.268,379.791
362.134,374.396
364.317,369.448
366.158,364.724
367.579,360.112
368.79,353.556
369.395,350.278
369.697,346.889
370.599,343.694
371.799,341.097
373.15,338.799
374.825,337.399
377.662,336.45
380.331,336.475
382.666,336.987
384.083,337.494
385.291,337.997
385.396,337.998
384.948,337.249
383.974,335.875
382.237,333.687
380.118,331.344
378.059,328.172
375.78,325.586
373.39,322.793
370.945,319.896
368.722,317.698
366.111,315.349
363.556,312.925
360.528,310.712
356.764,308.856
352.882,307.678
349.191,306.339
345.345,305.67
341.173,305.085
337.086,304.792
332.543,304.896
325.522,306.448
319.261,308.224
312.88,310.112
306.94,312.056
301.22,314.528
295.36,317.514
289.68,320.757
284.59,323.879
280.045,327.189
275.773,330.845
272.136,334.922
269.068,339.211
266.284,343.856
264.142,349.178
262.571,354.339
261.536,359.419
261.518,364.46
262.259,369.23
263.379,373.365
265.19,377.182
269.095,381.841
273.047,385.171
277.274,387.835
281.637,389.918
285.818,391.709
290.159,393.354
294.83,394.427
299.665,395.714
304.582,396.857
309.541,397.678
314.771,398.339
320.135,398.67
325.318,398.585
330.909,398.542
335.954,397.771
341.227,396.636
346.114,395.068
350.557,393.284
355.028,391.142
359.014,388.571
362.507,386.035
365.504,383.518
368.002,380.759
370.001,378.129
372,375.565
373.5,373.032
374.75,370.516
375.625,368.008
376.313,365.754
376.906,363.627
377.453,361.314
377.727,359.157
377.863,356.078
377.432,353.789
377.216,351.895
376.858,349.947
376.179,347.974
375.339,345.987
374.67,343.993
373.835,341.997
372.917,340.248
371.459,336.874
370.729,335.187
369.865,333.344
369.182,331.672
368.341,329.086
367.671,327.043
366.835,325.021
365.918,323.261
365.209,321.38
364.604,319.94
363.802,318.22
363.401,316.86
362.701,315.68
362.1,314.59
361.55,313.295
361.025,312.148
360.763,310.824
360.631,309.412
360.066,307.456
359.283,305.228
358.891,302.614
358.696,299.557
358.098,296.279
357.799,292.889
357.149,289.695
356.825,286.847
356.162,283.674
355.831,280.837
354.916,277.918
354.458,275.209
353.979,272.855
353.239,270.177
352.87,267.839
352.435,265.669
351.717,263.585
350.859,261.292
350.179,258.896
349.34,256.698
348.42,254.099
347.71,251.8
346.855,249.15
345.927,246.825
345.464,244.162
344.732,241.831
343.866,239.666
342.933,237.583
342.216,235.541
341.358,233.521
340.179,231.51
339.34,229.505
338.17,227.753
336.835,225.126
335.417,222.813
334.209,220.657
333.104,217.328
332.052,214.914
331.526,212.707
330.513,209.854
330.257,207.927
329.628,205.963
329.064,204.232
328.782,202.616
328.391,201.058
328.196,200.029
327.598,199.014
327.299,198.007
326.899,196.754
326.45,195.627
325.725,194.063
324.862,192.782
324.181,191.391
323.091,190.195
322.295,189.098
321.398,187.799
320.449,187.149
319.474,186.325
318.487,185.912
317.744,185.706
317.372,185.853
317.936,186.677
318.218,187.088
318.859,187.544
319.93,187.772
320.465,187.886
320.732,187.693
320.866,187.597
320.683,187.548
320.592,187.274
320.546,187.387
320.523,187.194
320.011,187.097
319.256,187.298
318.378,187.399
317.439,187.45
316.969,187.225
316.235,187.112
315.867,187.056
315.184,187.278
314.842,187.139
313.921,187.07
312.96,186.785
311.48,186.392
